,location,size,total_sqft,bath,price
540,Banashankari Stage VI,4,4800.0,3.0,200.0
541,Banaswadi,2,1145.0,2.0,55.0
542,Banaswadi,2,1250.0,2.0,60.0
543,Banaswadi,2,1365.0,2.0,73.0
544,Banaswadi,2,1200.0,2.0,60.0
545,Banaswadi,3,1600.0,3.0,74.5
546,Banaswadi,2,1340.0,2.0,73.0
547,Banaswadi,2,1008.0,2.0,52.0
548,Banaswadi,2,1105.0,2.0,57.0
549,Banjara Layout,2,1200.0,2.0,70.0
550,Banjara Layout,2,1050.0,2.0,64.8
551,Banjara Layout,3,2500.0,4.0,140.0
552,Bannerghatta,4,3012.0,6.0,250.0
553,Bannerghatta,3,1665.0,3.0,110.0
554,Bannerghatta,3,2370.0,4.0,195.0
555,Bannerghatta,2,1070.0,2.0,87.0
556,Bannerghatta,3,1776.0,3.0,124.0
557,Bannerghatta Road,2,1050.0,2.0,65.0
558,Bannerghatta Road,3,1170.0,2.0,66.0
559,Bannerghatta Road,1,595.0,1.0,33.32
560,Bannerghatta Road,4,1380.0,3.0,58.0
561,Bannerghatta Road,3,1460.0,2.0,90.0
562,Bannerghatta Road,2,1179.0,2.0,66.02
563,Bannerghatta Road,2,1122.5,2.0,58.935
564,Bannerghatta Road,2,793.0,2.0,45.0
565,Bannerghatta Road,2,1400.0,2.0,78.0
566,Bannerghatta Road,5,2700.0,5.0,158.0
567,Bannerghatta Road,3,1654.0,3.0,100.0
568,Bannerghatta Road,2,1181.0,2.0,55.0
569,Bannerghatta Road,3,1460.0,2.0,72.0
570,Bannerghatta Road,2,1200.0,2.0,75.0
571,Bannerghatta Road,1,595.0,1.0,31.83
572,Bannerghatta Road,2,1105.0,2.0,51.0
573,Bannerghatta Road,2,1255.0,2.0,65.26
574,Bannerghatta Road,3,1550.0,3.0,78.0
575,Bannerghatta Road,3,1550.0,3.0,82.0
576,Bannerghatta Road,3,1550.0,2.0,75.0
577,Bannerghatta Road,2,912.0,2.0,55.0
578,Bannerghatta Road,2,1218.0,2.0,73.0
579,Bannerghatta Road,2,1115.0,2.0,65.12
580,Bannerghatta Road,3,1893.0,3.0,100.0
581,Bannerghatta Road,3,1600.0,3.0,95.0
582,Bannerghatta Road,2,1275.0,2.0,65.0
583,Bannerghatta Road,2,892.0,2.0,39.0
584,Bannerghatta Road,3,1880.0,3.0,95.0
585,Bannerghatta Road,2,1260.0,2.0,70.0
586,Bannerghatta Road,3,1788.0,3.0,90.0
587,Bannerghatta Road,2,1150.0,2.0,65.0
588,Bannerghatta Road,4,10000.0,4.0,450.0
589,Bannerghatta Road,3,1400.0,3.0,68.0
590,Bannerghatta Road,3,1725.0,3.0,110.0
591,Bannerghatta Road,3,9000.0,4.0,390.0
592,Bannerghatta Road,3,1486.0,3.0,83.22
593,Bannerghatta Road,3,1460.0,2.0,75.0
594,Bannerghatta Road,2,1015.0,2.0,48.0
595,Bannerghatta Road,2,1115.0,2.0,61.0
596,Bannerghatta Road,2,1136.0,2.0,48.0
597,Bannerghatta Road,3,1200.0,2.0,69.0
598,Bannerghatta Road,3,1465.0,2.0,76.0
599,Bannerghatta Road,2,1302.5,2.0,67.73
600,Bannerghatta Road,2,1200.0,2.0,65.0
601,Bannerghatta Road,2,1240.0,2.0,65.0
602,Bannerghatta Road,3,1100.0,2.0,52.0
603,Bannerghatta Road,3,1532.5,3.0,84.29
604,Bannerghatta Road,2,1268.0,2.0,69.0
605,Bannerghatta Road,3,1450.0,2.0,87.0
606,Bannerghatta Road,3,1625.0,2.0,75.0
607,Bannerghatta Road,2,960.0,2.0,58.0
608,Bannerghatta Road,2,1275.0,2.0,73.0
609,Bannerghatta Road,2,1240.0,2.0,71.0
610,Bannerghatta Road,3,1305.0,2.0,60.0
611,Bannerghatta Road,2,1215.0,2.0,68.0
612,Bannerghatta Road,2,1215.0,2.0,68.0
613,Bannerghatta Road,3,1894.0,3.0,115.0
614,Bannerghatta Road,3,1693.0,3.0,89.0
615,Bannerghatta Road,2,1280.0,2.0,60.16
616,Bannerghatta Road,4,3230.0,5.0,165.0
617,Bannerghatta Road,1,630.0,1.0,35.0
618,Bannerghatta Road,2,1215.0,2.0,68.0
619,Bannerghatta Road,3,1365.0,3.0,76.18
620,Bannerghatta Road,3,1532.5,3.0,79.465
621,Bannerghatta Road,3,1655.0,3.0,90.0
622,Bannerghatta Road,3,1650.0,3.0,94.0
623,Bannerghatta Road,2,1000.0,2.0,50.0
624,Bannerghatta Road,4,2185.0,3.0,120.0
625,Bannerghatta Road,2,1012.0,2.0,45.0
626,Bannerghatta Road,3,1725.0,3.0,85.0
627,Bannerghatta Road,3,1460.0,2.0,80.0
628,Bannerghatta Road,2,1340.0,2.0,85.0
629,Bannerghatta Road,3,1520.0,2.0,81.0
630,Bannerghatta Road,3,2826.0,3.0,148.0
631,Bannerghatta Road,2,1115.0,2.0,61.0
632,Bannerghatta Road,2,1000.0,2.0,44.5
633,Bannerghatta Road,3,1640.0,3.0,105.0
634,Bannerghatta Road,2,1012.0,2.0,44.0
635,Bannerghatta Road,3,1660.0,3.0,85.0
636,Bannerghatta Road,3,1880.0,3.0,96.5
637,Bannerghatta Road,3,1550.0,3.0,96.0
638,Bannerghatta Road,2,1200.0,2.0,78.0
639,Bannerghatta Road,3,1453.0,2.0,73.0
640,Bannerghatta Road,3,1450.0,2.0,78.0
641,Bannerghatta Road,1,700.0,1.0,31.2
642,Bannerghatta Road,3,1630.0,3.0,68.0
643,Bannerghatta Road,3,1400.0,3.0,69.0
644,Bannerghatta Road,2,905.0,2.0,58.0
645,Bannerghatta Road,3,1465.0,2.0,75.0
646,Bannerghatta Road,3,1920.0,3.0,122.0
647,Bannerghatta Road,3,1660.0,3.0,80.0
648,Bannerghatta Road,3,1520.0,2.0,80.0
649,Bannerghatta Road,3,1270.0,2.0,73.0
650,Bannerghatta Road,3,1846.0,3.0,120.0
651,Bannerghatta Road,4,3000.0,4.0,140.0
652,Bannerghatta Road,2,1122.5,2.0,61.74
653,Bannerghatta Road,3,1655.0,3.0,95.0
654,Bannerghatta Road,2,1206.0,2.0,53.0
655,Bannerghatta Road,2,1150.0,2.0,55.0
656,Bannerghatta Road,2,1215.0,2.0,65.0
657,Bannerghatta Road,3,1470.0,2.0,85.0
658,Bannerghatta Road,2,970.0,2.0,57.0
659,Basavangudi,3,1500.0,2.0,143.0
660,Basavangudi,3,1850.0,3.0,168.0
661,Basavangudi,2,1036.0,2.0,105.0
662,Basavangudi,4,2600.0,4.0,260.0
663,Basavangudi,3,1600.0,2.0,160.0
664,Basavangudi,2,1560.0,2.0,145.0
665,Basavangudi,3,1825.0,3.0,175.0
666,Basavangudi,2,1050.0,2.0,103.0
667,Basavangudi,3,1350.0,2.0,130.0
668,Basavangudi,3,1485.0,3.0,140.0
669,Basavangudi,2,1200.0,2.0,120.0
670,Basavangudi,4,2453.0,3.0,250.0
671,Basaveshwara Nagar,5,4500.0,5.0,415.0
672,Basaveshwara Nagar,3,1865.0,3.0,145.0
673,Basaveshwara Nagar,2,1200.0,2.0,90.0
674,Basaveshwara Nagar,2,1200.0,2.0,80.0
675,Basaveshwara Nagar,2,900.0,2.0,60.0
676,Basaveshwara Nagar,3,1900.0,3.0,150.0
677,Basaveshwara Nagar,2,1200.0,2.0,85.0
678,Battarahalli,3,1779.0,3.0,89.61
679,Battarahalli,3,1945.0,3.0,97.42
680,Battarahalli,3,1880.0,3.0,94.36
681,Battarahalli,2,1636.0,2.0,82.89
682,Battarahalli,3,1779.0,3.0,90.0
683,Battarahalli,3,1516.0,3.0,65.0
684,Battarahalli,3,2082.0,3.0,104.0
685,Battarahalli,3,2024.0,3.0,103.0
686,Battarahalli,2,1097.0,2.0,49.0
687,Begur,3,1419.0,2.0,59.0
688,Begur,3,1580.0,3.0,75.0
689,Begur,3,1559.0,3.0,63.0
690,Begur,3,1475.0,2.0,74.0
691,Begur,2,1100.0,2.0,55.0
692,Begur,2,1306.0,2.0,65.0
693,Begur,3,1304.0,3.0,65.0
694,Begur,3,1411.0,2.0,60.0
695,Begur,2,815.0,2.0,40.0
696,Begur,3,1443.0,2.0,70.0
697,Begur Road,2,1200.0,2.0,44.0
698,Begur Road,2,1200.0,2.0,46.8
699,Begur Road,2,1160.0,2.0,44.0
700,Begur Road,3,1500.0,2.0,54.0
701,Begur Road,3,1615.0,3.0,59.76
702,Begur Road,2,1200.0,2.0,43.2
703,Begur Road,2,1160.0,2.0,44.08
704,Begur Road,2,1200.0,2.0,45.0
705,Begur Road,3,1615.0,3.0,60.0
706,Begur Road,3,1410.0,2.0,53.0
707,Begur Road,2,1160.0,2.0,40.59
708,Begur Road,2,1260.0,2.0,46.62
709,Begur Road,3,1600.0,3.0,58.14
710,Begur Road,2,1160.0,2.0,42.0
711,Begur Road,2,1200.0,2.0,45.0
712,Begur Road,3,1500.0,2.0,55.0
713,Begur Road,3,1410.0,2.0,52.17
714,Begur Road,3,1615.0,3.0,58.0
715,Begur Road,2,1170.0,2.0,46.0
716,Begur Road,2,1160.0,2.0,42.92
717,Begur Road,3,1410.0,2.0,52.17
718,Begur Road,3,1410.0,2.0,50.06
719,Begur Road,3,1565.0,2.0,59.76
720,Begur Road,2,1160.0,2.0,42.0
721,Begur Road,3,1400.0,2.0,50.06
722,Begur Road,3,1410.0,2.0,53.58
723,Begur Road,2,1200.0,2.0,45.0
724,Begur Road,2,1200.0,2.0,42.6
725,Begur Road,2,1160.0,2.0,42.0
726,Begur Road,3,1565.0,2.0,57.91
727,Begur Road,2,1200.0,2.0,45.6
728,Begur Road,2,1215.0,2.0,43.13
729,Begur Road,2,1200.0,2.0,44.4
730,Begur Road,2,1160.0,2.0,44.0
731,Begur Road,3,1410.0,2.0,49.34
732,Begur Road,3,1565.0,2.0,56.34
733,Begur Road,3,1565.0,2.0,56.0
734,Begur Road,2,1200.0,2.0,42.0
735,Begur Road,2,1240.0,2.0,45.88
736,Begur Road,2,1200.0,2.0,44.0
737,Begur Road,2,1100.0,2.0,42.6
738,Begur Road,3,1565.0,2.0,57.91
739,Begur Road,2,1200.0,2.0,44.4
740,Begur Road,2,1215.0,2.0,43.75
741,Begur Road,2,1200.0,2.0,44.73
742,Begur Road,2,1160.0,2.0,42.0
743,Begur Road,3,1410.0,2.0,54.99
744,Bellandur,3,1767.0,3.0,103.0
745,Bellandur,2,1205.0,2.0,66.0
746,Bellandur,2,1250.0,2.0,76.0
747,Bellandur,2,1000.0,2.0,50.0
748,Bellandur,2,1281.0,2.0,74.0
749,Bellandur,2,921.0,2.0,40.0
750,Bellandur,4,2025.0,4.0,109.0
751,Bellandur,3,1398.0,3.0,68.0
752,Bellandur,3,1605.0,3.0,85.0
753,Bellandur,3,1692.0,3.0,88.0
754,Bellandur,2,1220.0,2.0,60.0
755,Bellandur,2,1299.0,2.0,82.0
756,Bellandur,2,900.0,2.0,56.0
757,Bellandur,2,1350.0,2.0,79.0
758,Bellandur,2,1286.0,2.0,57.0
759,Bellandur,2,1457.0,2.0,85.0
760,Bellandur,2,1195.0,2.0,51.0
761,Bellandur,2,1310.0,2.0,72.0
762,Bellandur,2,1051.0,2.0,60.0
763,Bellandur,3,1450.0,3.0,68.0
764,Bellandur,2,1060.0,2.0,65.0
765,Bellandur,2,1100.0,2.0,62.0
766,Bellandur,3,1685.0,3.0,100.0
767,Bellandur,2,982.0,2.0,55.0
768,Bellandur,2,1205.0,2.0,59.0
769,Bellandur,2,1063.0,2.0,58.0
770,Bellandur,2,1201.0,2.0,59.99
771,Bellandur,2,1325.0,2.0,65.0
772,Bellandur,3,2000.0,3.0,85.0
773,Bellandur,2,1200.0,2.0,52.0
774,Bellandur,2,1088.0,2.0,48.0
775,Bellandur,2,1310.0,2.0,85.0
776,Bellandur,2,1465.0,3.0,90.0
777,Bellandur,3,1767.0,3.0,109.0
778,Bellandur,2,1150.0,2.0,69.44
779,Bellandur,3,1830.0,3.0,90.0
780,Bellandur,2,1015.0,2.0,60.0
781,Bellandur,3,2500.0,4.0,112.0
782,Bellandur,3,1685.0,3.0,101.0
783,Bellandur,3,1735.0,3.0,105.0
784,Bellandur,2,1049.0,2.0,51.0
785,Bellandur,3,1350.0,2.0,63.0
786,Bellandur,2,1211.0,2.0,63.0
787,Bellandur,3,1717.0,3.0,110.0
788,Bellandur,3,1420.0,3.0,62.0
789,Bellandur,2,1200.0,2.0,62.0
790,Bellandur,3,1767.0,3.0,89.0
791,Bellandur,3,1830.0,3.0,89.0
792,Bellandur,3,2400.0,3.0,115.0
793,Bellandur,3,1665.0,3.0,85.0
794,Bellandur,2,960.0,2.0,48.0
795,Bellandur,2,850.0,2.0,45.0
796,Bellandur,2,1454.0,2.0,90.0
797,Bellandur,3,1830.0,3.0,91.86
798,Bellandur,2,1195.0,2.0,52.0
799,Bellandur,3,1830.0,3.0,89.89
800,Bellandur,3,1535.0,3.0,90.0
801,Benson Town,3,3200.0,4.0,350.0
802,Benson Town,4,4460.0,5.0,650.0
803,Benson Town,3,2850.0,4.0,470.0
804,Benson Town,4,3633.0,6.0,550.0
805,Benson Town,2,1688.12,2.0,270.0
806,Benson Town,3,1805.0,3.0,280.0
807,Benson Town,2,1688.0,2.0,280.0
808,Bharathi Nagar,2,1322.0,2.0,68.0
809,Bharathi Nagar,2,1351.0,2.0,70.0
810,Bharathi Nagar,2,1384.0,2.0,59.0
811,Bharathi Nagar,2,1432.0,2.0,68.0
812,Bharathi Nagar,2,1328.0,2.0,69.0
813,Bharathi Nagar,2,1300.0,2.0,55.86
814,Bhoganhalli,3,1670.0,3.0,99.0
815,Bhoganhalli,4,2119.0,4.0,111.0
816,Bhoganhalli,3,1718.0,3.0,90.2
817,Bhoganhalli,2,1444.0,2.0,75.97
818,Bhoganhalli,2,1447.0,2.0,75.97
819,Bhoganhalli,2,1447.0,2.0,75.97
820,Bhoganhalli,4,2072.5,2.0,111.0
821,Bhoganhalli,3,1610.0,3.0,84.53
822,Bhoganhalli,4,1974.0,4.0,106.0
823,Bhoganhalli,4,2171.0,4.0,111.0
824,Bhoganhalli,4,2119.0,4.0,111.0
825,Bhoganhalli,2,1447.0,2.0,75.97
826,Bhoganhalli,2,1447.0,2.0,75.97
827,Bhoganhalli,3,1395.0,2.0,70.0
828,Bhoganhalli,4,2119.0,4.0,111.0
829,Bhoganhalli,3,1458.0,3.0,78.45
830,Bhoganhalli,2,1444.0,2.0,75.97
831,Bhoganhalli,2,1205.0,2.0,64.47
832,Bhoganhalli,2,1447.0,2.0,75.97
833,Bhoganhalli,4,2119.0,4.0,111.0
834,Bhoganhalli,2,1205.0,2.0,68.32
835,Bhoganhalli,2,1260.0,2.0,69.9
836,Bhoganhalli,3,1610.0,3.0,84.53
837,Bhoganhalli,2,970.0,2.0,52.5
838,Bhoganhalli,3,1718.0,3.0,90.2
839,Bhoganhalli,2,1277.0,2.0,79.89
840,Bhoganhalli,4,2119.0,4.0,111.0
841,Billekahalli,3,1935.0,3.0,110.0
842,Billekahalli,2,1125.0,2.0,62.0
843,Billekahalli,3,1650.0,3.0,88.0
844,Billekahalli,2,1112.0,2.0,62.0
845,Billekahalli,3,2400.0,3.0,150.0
846,Billekahalli,2,950.0,2.0,58.11
847,Billekahalli,2,1125.0,2.0,65.0
848,Billekahalli,2,950.0,2.0,56.0
849,Binny Pete,1,665.0,1.0,50.75
850,Binny Pete,1,660.0,1.0,54.0
851,Binny Pete,2,1365.0,2.0,122.0
852,Binny Pete,3,1795.0,3.0,139.0
853,Binny Pete,3,1740.0,3.0,150.0
854,Binny Pete,3,1970.0,3.0,164.0
855,Bisuvanahalli,3,1180.0,3.0,48.0
856,Bisuvanahalli,3,1075.0,2.0,46.0
857,Bisuvanahalli,3,1075.0,2.0,45.0
858,Bisuvanahalli,2,845.0,2.0,33.0
859,Bisuvanahalli,3,1075.0,2.0,45.0
860,Bisuvanahalli,2,845.0,2.0,37.0
861,Bisuvanahalli,3,1075.0,2.0,47.0
862,Bisuvanahalli,2,850.0,1.0,32.0
863,Bisuvanahalli,3,1180.0,2.0,46.0
864,Bisuvanahalli,3,1075.0,2.0,42.0
865,Bisuvanahalli,2,845.0,2.0,37.0
866,Bisuvanahalli,3,1075.0,2.0,43.0
867,Bisuvanahalli,3,1075.0,2.0,41.0
868,Bisuvanahalli,2,845.0,2.0,33.0
869,Bisuvanahalli,2,845.0,2.0,30.0
870,Bisuvanahalli,3,1180.0,2.0,45.0
871,Bisuvanahalli,3,1075.0,2.0,43.0
872,Bisuvanahalli,3,1080.0,2.0,45.0
873,Bisuvanahalli,3,1075.0,2.0,47.0
874,Bisuvanahalli,3,1075.0,2.0,45.0
875,Bisuvanahalli,3,1075.0,2.0,44.0
876,Bisuvanahalli,3,1075.0,2.0,42.0
877,Bisuvanahalli,2,845.0,2.0,32.0
878,Bisuvanahalli,3,1075.0,2.0,41.49
879,Bisuvanahalli,2,845.0,2.0,34.0
880,Bommanahalli,8,3000.0,8.0,140.0
881,Bommanahalli,1,515.0,1.0,25.0
882,Bommanahalli,2,1090.0,3.0,44.0
883,Bommanahalli,3,1375.0,3.0,59.0
884,Bommanahalli,3,1250.0,3.0,55.0
885,Bommanahalli,3,1850.0,3.0,90.0
886,Bommanahalli,2,910.0,2.0,45.0
887,Bommanahalli,2,1050.0,2.0,46.0
888,Bommanahalli,4,2100.0,4.0,85.0
889,Bommanahalli,2,1160.0,2.0,53.0
890,Bommasandra,3,1260.0,3.0,49.36
891,Bommasandra,3,1200.0,3.0,46.0
892,Bommasandra,2,1035.0,2.0,41.0
893,Bommasandra,2,1035.0,2.0,41.73
894,Bommasandra,2,1034.0,2.0,40.0
895,Bommasandra,2,920.0,2.0,37.46
896,Bommasandra,2,1035.0,2.0,41.43
897,Bommasandra,3,1295.0,2.0,50.28
898,Bommasandra,2,1015.0,2.0,40.0
899,Bommasandra,2,955.0,2.0,35.28
900,Bommasandra,2,1005.0,2.0,39.77
901,Bommasandra,2,1020.0,2.0,40.89
902,Bommasandra,2,920.0,2.0,37.2
903,Bommasandra,2,800.0,1.0,32.0
904,Bommasandra,3,1280.0,3.0,50.0
905,Bommasandra,2,1127.0,2.0,45.0
906,Bommasandra,3,1365.0,3.0,52.81
907,Bommasandra,2,842.0,2.0,30.0
908,Bommasandra,3,1260.0,3.0,49.36
909,Bommasandra,3,1365.0,3.0,52.82
910,Bommasandra,2,955.0,2.0,37.97
911,Bommasandra,2,1089.0,2.0,40.0
912,Bommasandra,3,1365.0,3.0,53.96
913,Bommasandra Industrial Area,2,1090.0,2.0,31.48
914,Bommasandra Industrial Area,3,1320.0,2.0,38.12
915,Bommasandra Industrial Area,3,1400.0,2.0,40.44
916,Bommasandra Industrial Area,3,1320.0,2.0,38.13
917,Bommasandra Industrial Area,3,1220.0,2.0,35.23
918,Bommasandra Industrial Area,2,1020.0,2.0,29.45
919,Bommasandra Industrial Area,2,1165.0,2.0,33.64
920,Bommasandra Industrial Area,2,1090.0,2.0,31.48
921,Bommasandra Industrial Area,3,1310.0,2.0,37.83
922,Bommasandra Industrial Area,2,1000.0,2.0,28.88
923,Bommasandra Industrial Area,2,1020.0,2.0,29.45
924,Bommasandra Industrial Area,2,1160.0,2.0,33.51
925,Bommasandra Industrial Area,2,1125.0,2.0,32.49
926,Bommasandra Industrial Area,3,1220.0,2.0,35.2
927,Bommasandra Industrial Area,2,1125.0,2.0,32.49
928,Bommasandra Industrial Area,2,1130.0,2.0,32.64
929,Bommasandra Industrial Area,2,1065.0,2.0,30.75
930,Bommenahalli,4,1632.0,3.0,145.0
931,Bommenahalli,4,1670.0,3.0,135.0
932,Bommenahalli,4,1680.0,3.0,135.0
933,Bommenahalli,4,1632.0,3.0,128.0
934,Bommenahalli,3,1232.0,3.0,96.0
935,Bommenahalli,4,1632.0,3.0,140.0
936,Brookefield,2,1150.0,2.0,69.0
937,Brookefield,2,1142.0,2.0,70.0
938,Brookefield,3,1440.0,2.0,68.0
939,Brookefield,3,2169.0,4.0,115.0
940,Brookefield,3,1595.0,3.0,88.0
941,Brookefield,3,1476.0,3.0,105.0
942,Brookefield,2,1262.0,2.0,75.0
943,Brookefield,2,1139.0,2.0,80.0
944,Brookefield,2,1125.0,2.0,70.0
945,Brookefield,3,1420.0,3.0,85.0
946,Brookefield,4,3532.0,3.0,170.0
947,Brookefield,2,941.0,2.0,48.0
948,Brookefield,3,1595.0,2.0,75.0
949,Brookefield,3,1410.0,2.0,80.0
950,Brookefield,2,1100.0,2.0,55.0
951,Brookefield,4,2400.0,3.0,140.0
952,Brookefield,2,1225.0,2.0,66.5
953,Brookefield,2,1200.0,2.0,75.0
954,Brookefield,2,1130.0,2.0,56.0
955,Brookefield,3,1706.0,3.0,115.0
956,Brookefield,2,1389.0,2.0,94.0
957,Brookefield,2,1225.0,2.0,72.0
958,Brookefield,4,3675.0,4.0,176.0
959,Brookefield,3,1746.0,3.0,115.0
960,Brookefield,3,1518.0,3.0,80.0
961,Brookefield,3,1589.0,3.0,74.0
962,Brookefield,2,1382.0,2.0,84.5
963,Brookefield,2,1260.0,2.0,70.0
964,Budigere,2,1153.0,2.0,56.4
965,Budigere,2,1162.0,2.0,59.9
966,Budigere,3,1991.0,4.0,103.0
967,Budigere,2,1153.0,2.0,57.0
968,Budigere,2,1162.0,2.0,57.0
969,Budigere,2,1139.0,2.0,56.8
970,Budigere,2,1139.0,2.0,56.85
971,Budigere,3,1991.0,4.0,100.0
972,Budigere,1,664.0,1.0,35.0
973,Budigere,3,1820.0,3.0,93.0
974,Budigere,3,1636.0,3.0,85.0
975,Budigere,2,1444.0,2.0,70.0
976,Budigere,2,1139.0,2.0,60.0
977,Budigere,3,1820.0,3.0,93.0
978,Budigere,2,1162.0,2.0,58.0
979,Budigere,3,1636.0,3.0,85.0
980,Budigere,2,1087.0,2.0,54.3
981,Budigere,3,1820.0,3.0,89.0
982,Budigere,2,1153.0,2.0,56.7
983,Budigere,2,1139.0,2.0,56.5
984,Budigere,3,1636.0,3.0,83.0
985,Budigere,1,664.0,1.0,34.0
986,Budigere,2,1162.0,2.0,58.0
987,Budigere,2,1153.0,2.0,60.0
988,Budigere,2,1172.0,2.0,56.725
989,Budigere,3,1590.0,3.0,76.16
990,Budigere,3,1820.0,3.0,95.0
991,Budigere,3,1991.0,4.0,100.0
992,Budigere,3,1820.0,3.0,95.5
993,Budigere,2,1153.0,2.0,56.0
994,Budigere,1,705.0,1.0,34.545
995,Budigere,2,1153.0,2.0,56.5
996,Budigere,2,1153.0,2.0,58.0
997,Budigere,2,1153.0,2.0,56.55
998,Budigere,2,1153.0,2.0,56.5
999,Budigere,2,1153.0,2.0,60.0
1000,CV Raman Nagar,2,1120.0,2.0,55.0
1001,CV Raman Nagar,2,1070.0,2.0,55.0
1002,CV Raman Nagar,2,740.0,2.0,37.0
1003,CV Raman Nagar,2,1028.0,2.0,49.0
1004,CV Raman Nagar,2,1070.0,2.0,47.5
1005,CV Raman Nagar,2,1025.0,2.0,50.0
1006,CV Raman Nagar,3,1525.0,2.0,67.0
1007,CV Raman Nagar,2,1198.0,2.0,60.0
1008,CV Raman Nagar,2,1560.0,2.0,85.0
1009,CV Raman Nagar,3,1590.0,2.0,85.0
1010,CV Raman Nagar,2,1100.0,2.0,58.0
1011,CV Raman Nagar,2,1051.0,2.0,61.0
1012,CV Raman Nagar,2,1020.0,2.0,55.0
1013,CV Raman Nagar,2,1285.0,2.0,65.0
1014,CV Raman Nagar,2,1040.0,2.0,50.0
1015,CV Raman Nagar,3,1400.0,2.0,78.0
1016,CV Raman Nagar,3,1400.0,2.0,78.0
1017,CV Raman Nagar,3,1480.0,3.0,65.0
1018,CV Raman Nagar,2,1310.0,2.0,62.0
1019,Chamrajpet,3,1475.0,2.0,120.0
1020,Chamrajpet,4,1900.0,2.0,170.0
1021,Chamrajpet,2,1350.0,2.0,180.0
1022,Chamrajpet,4,1660.4,4.0,211.0
1023,Chamrajpet,3,1565.0,3.0,98.91
1024,Chamrajpet,2,730.0,1.0,52.0
1025,Chamrajpet,2,650.0,1.0,40.0
1026,Chamrajpet,2,650.0,2.0,45.0
1027,Chamrajpet,3,1650.0,3.0,115.0
1028,Chandapura,2,650.0,1.0,17.0
1029,Chandapura,1,645.0,1.0,16.45
1030,Chandapura,1,645.0,1.0,16.45
1031,Chandapura,2,800.0,1.0,20.0
1032,Chandapura,2,1015.0,2.0,25.88
1033,Chandapura,3,1190.0,2.0,30.35
1034,Chandapura,2,1200.0,2.0,32.0
1035,Chandapura,2,1025.0,2.0,27.68
1036,Chandapura,1,582.5,1.0,15.135
1037,Chandapura,2,1015.0,2.0,25.88
1038,Chandapura,3,1305.0,3.0,33.28
1039,Chandapura,3,1065.0,2.0,33.0
1040,Chandapura,2,850.0,2.0,25.4
1041,Chandapura,1,645.0,1.0,16.45
1042,Chandapura,3,1185.0,2.0,30.22
1043,Chandapura,2,1015.0,2.0,25.88
1044,Chandapura,1,520.0,1.0,14.04
1045,Chandapura,2,1200.0,1.0,36.0
1046,Chandapura,2,975.0,2.0,24.86
1047,Chandapura,1,645.0,1.0,16.45
1048,Chandapura,2,985.0,2.0,25.12
1049,Chandapura,1,645.0,1.0,16.45
1050,Chandapura,2,975.0,2.0,24.86
1051,Chandapura,2,700.0,1.0,19.0
1052,Chandapura,3,1190.0,2.0,30.35
1053,Chandapura,3,1095.0,2.0,32.0
1054,Chandapura,1,645.0,1.0,16.45
1055,Chandapura,3,1505.0,2.0,42.0
1056,Chandapura,3,1162.5,2.0,30.215
1057,Chandapura,1,645.0,1.0,16.45
1058,Chandapura,2,1025.0,2.0,27.68
1059,Chandapura,2,975.0,2.0,24.86
1060,Chandapura,2,800.0,2.0,25.0
1061,Chandapura,1,645.0,1.0,16.45
1062,Chandapura,3,1230.0,2.0,31.37
1063,Chandapura,2,950.0,2.0,25.65
1064,Chandapura,2,1200.0,2.0,36.0
1065,Chandapura,1,645.0,1.0,16.45
1066,Chandapura,3,1110.0,2.0,29.97
1067,Chandapura,2,674.0,1.0,19.9
1068,Chandapura,3,1225.0,3.0,33.08
1069,Chandapura,3,1305.0,3.0,33.28
1070,Chandapura,3,1230.0,2.0,31.37
1071,Chandapura,3,1110.0,2.0,29.97
1072,Chandapura,2,985.0,2.0,25.12
1073,Chandapura,2,750.0,1.0,18.5
1074,Chandapura,2,1025.0,2.0,27.68
1075,Chandapura,3,1190.0,2.0,30.35
1076,Chandapura,2,1015.0,2.0,25.88
1077,Chandapura,3,1345.0,2.0,39.5
1078,Chandapura,3,1033.0,2.0,30.47
1079,Chandapura,2,1015.0,2.0,25.88
1080,Chandapura,3,1185.0,2.0,30.22
1081,Chandapura,2,975.0,2.0,24.86
1082,Chandapura,1,520.0,1.0,14.04
1083,Chandapura,3,1230.0,2.0,31.37
1084,Chandapura,3,1305.0,3.0,33.28
1085,Chandapura,1,410.0,1.0,10.0
1086,Chandapura,2,985.0,2.0,25.12
1087,Chandapura,1,645.0,1.0,16.45
1088,Chandapura,1,645.0,1.0,16.45
1089,Chandapura,2,1200.0,2.0,36.0
1090,Chandapura,2,740.0,1.0,22.0
1091,Chandapura,3,1095.0,2.0,28.0
1092,Chandapura,1,520.0,1.0,14.04
1093,Channasandra,3,1340.0,2.0,48.33
1094,Channasandra,2,1009.0,2.0,38.34
1095,Channasandra,2,1065.0,2.0,35.0
1096,Channasandra,2,1030.0,2.0,34.5
1097,Channasandra,6,4200.0,6.0,180.0
1098,Channasandra,2,1115.0,2.0,40.0
1099,Channasandra,2,1104.0,2.0,35.5
1100,Channasandra,2,1160.0,2.0,55.0
1101,Channasandra,2,1050.0,2.0,41.0
1102,Channasandra,2,1065.0,2.0,40.47
1103,Channasandra,3,1310.0,2.0,45.0
1104,Channasandra,2,1070.0,2.0,38.0
1105,Channasandra,2,1050.0,2.0,35.0
